"In-Situ Inc.","Troll",,,,,
,,,,,,
"Report generated:",10/2/2003,15:16:09,,,,
"Report from file:","J:\shreiner\SsFL\Northeast Area Studies\Pumping Tests\C-1\bin Files\New to be updated\SN13360 2003-08-25 110000 WS-14 C1 P-test.bin",,,,,
"DataMgr Version",3.7,,,,,
,,,,,,
"Serial number:",13360,,,,,
"Firmware Version",7.1,,,,,
"Unit name: ","SP-4000",,,,,
,,,,,,
"Test name:",,"WS-14 C1 P-test",,,,
,,,,,,
"Test defined on:",8/21/2003,11:10:26,,,,
"Test scheduled for:",8/25/2003,11:00:00,,,,
"Test started on:",8/25/2003,11:00:00,,,,
"Test stopped on:","N/A","N/A",,,,
"Test extracted on:",9/30/2003,10:50:15,,,,
,,,,,,
"Data gathered using Logarithmic testing",,,,,,
"   Maximum time between data points:      10.0000","Minutes.",,,,,
"   Number of data samples:",5316,,,,,
,,,,,,
,,,,,,
"TOTAL DATA SAMPLES",5316,,,,,
,,,,,,
"Channel number [2]",,,,,,
"  Measurement type:","Pressure",,,,,
"  Channel name:","WS14 dtw",,,,,
38059.66509259260000000000,289737.7380,4828.9623,201.2068,352.6940,-1.3510,1525.5360
38059.67203703700000000000,289747.7380,4829.1290,201.2137,352.6800,-1.3650,1525.5500
38059.67898148150000000000,289757.7380,4829.2956,201.2207,352.6940,-1.3510,1525.5360
38059.68592592590000000000,289767.7380,4829.4623,201.2276,352.6940,-1.3510,1525.5360
38059.69287037040000000000,289777.7380,4829.6290,201.2345,352.6940,-1.3510,1525.5360
38059.69981481480000000000,289787.7380,4829.7956,201.2415,352.6940,-1.3510,1525.5360
38059.70675925930000000000,289797.7380,4829.9623,201.2484,352.6940,-1.3510,1525.5360
38059.71370370370000000000,289807.7380,4830.1290,201.2554,352.7120,-1.3330,1525.5180
38059.72064814810000000000,289817.7380,4830.2956,201.2623,352.6940,-1.3510,1525.5360
38059.72759259260000000000,289827.7380,4830.4623,201.2693,352.6940,-1.3510,1525.5360
38059.73453703700000000000,289837.7380,4830.6290,201.2762,352.7120,-1.3330,1525.5180
38059.74148148150000000000,289847.7380,4830.7956,201.2832,352.7120,-1.3330,1525.5180
38059.74842592590000000000,289857.7380,4830.9623,201.2901,352.7120,-1.3330,1525.5180
38059.75537037040000000000,289867.7380,4831.1290,201.2970,352.7120,-1.3330,1525.5180
38059.76231481480000000000,289877.7380,4831.2956,201.3040,352.7120,-1.3330,1525.5180
38059.76925925930000000000,289887.7380,4831.4623,201.3109,352.7120,-1.3330,1525.5180
38059.77620370370000000000,289897.7380,4831.6290,201.3179,352.7120,-1.3330,1525.5180
38059.78314814810000000000,289907.7380,4831.7956,201.3248,352.7120,-1.3330,1525.5180
38059.79009259260000000000,289917.7380,4831.9623,201.3318,352.7120,-1.3330,1525.5180
38059.79703703700000000000,289927.7380,4832.1290,201.3387,352.7120,-1.3330,1525.5180
38059.80398148150000000000,289937.7380,4832.2956,201.3457,352.7260,-1.3190,1525.5040
38059.81092592590000000000,289947.7380,4832.4623,201.3526,352.7120,-1.3330,1525.5180
38059.81787037040000000000,289957.7380,4832.6290,201.3595,352.7120,-1.3330,1525.5180
38059.82481481480000000000,289967.7380,4832.7956,201.3665,352.7260,-1.3190,1525.5040
38059.83175925930000000000,289977.7380,4832.9623,201.3734,352.7260,-1.3190,1525.5040
38059.83870370370000000000,289987.7380,4833.1290,201.3804,352.7260,-1.3190,1525.5040
38059.84564814810000000000,289997.7380,4833.2956,201.3873,352.7260,-1.3190,1525.5040
38059.85259259260000000000,290007.7380,4833.4623,201.3943,352.7260,-1.3190,1525.5040
38059.85953703700000000000,290017.7380,4833.6290,201.4012,352.7260,-1.3190,1525.5040
38059.86648148150000000000,290027.7380,4833.7956,201.4082,352.7260,-1.3190,1525.5040
38059.87342592590000000000,290037.7380,4833.9623,201.4151,352.7260,-1.3190,1525.5040
38059.88037037040000000000,290047.7380,4834.1290,201.4220,352.7260,-1.3190,1525.5040
38059.88731481480000000000,290057.7380,4834.2956,201.4290,352.7260,-1.3190,1525.5040
38059.89425925930000000000,290067.7380,4834.4623,201.4359,352.7260,-1.3190,1525.5040
38059.90120370370000000000,290077.7380,4834.6290,201.4429,352.7450,-1.3000,1525.4850
38059.90814814810000000000,290087.7380,4834.7956,201.4498,352.7260,-1.3190,1525.5040
38059.91509259260000000000,290097.7380,4834.9623,201.4568,352.7260,-1.3190,1525.5040
38059.92203703700000000000,290107.7380,4835.1290,201.4637,352.7260,-1.3190,1525.5040
38059.92898148150000000000,290117.7380,4835.2956,201.4707,352.7260,-1.3190,1525.5040
38059.93592592590000000000,290127.7380,4835.4623,201.4776,352.7260,-1.3190,1525.5040
38059.94287037040000000000,290137.7380,4835.6290,201.4845,352.7260,-1.3190,1525.5040
38059.94981481480000000000,290147.7380,4835.7956,201.4915,352.7260,-1.3190,1525.5040
38059.95675925930000000000,290157.7380,4835.9623,201.4984,352.7260,-1.3190,1525.5040
38059.96370370370000000000,290167.7380,4836.1290,201.5054,352.7260,-1.3190,1525.5040
38059.97064814810000000000,290177.7380,4836.2956,201.5123,352.7260,-1.3190,1525.5040
38059.97759259260000000000,290187.7380,4836.4623,201.5193,352.7260,-1.3190,1525.5040
38059.98453703700000000000,290197.7380,4836.6290,201.5262,352.7260,-1.3190,1525.5040
38059.99148148150000000000,290207.7380,4836.7956,201.5332,352.7120,-1.3330,1525.5180
38059.99842592590000000000,290217.7380,4836.9623,201.5401,352.7260,-1.3190,1525.5040
38060.00537037040000000000,290227.7380,4837.1290,201.5470,352.7120,-1.3330,1525.5180
38060.01231481480000000000,290237.7380,4837.2956,201.5540,352.7120,-1.3330,1525.5180
38060.01925925930000000000,290247.7380,4837.4623,201.5609,352.7120,-1.3330,1525.5180
38060.02620370370000000000,290257.7380,4837.6290,201.5679,352.7260,-1.3190,1525.5040
38060.03314814810000000000,290267.7380,4837.7956,201.5748,352.7120,-1.3330,1525.5180
38060.04009259260000000000,290277.7380,4837.9623,201.5818,352.7260,-1.3190,1525.5040
38060.04703703700000000000,290287.7380,4838.1290,201.5887,352.7120,-1.3330,1525.5180
38060.05398148150000000000,290297.7380,4838.2956,201.5957,352.7120,-1.3330,1525.5180
38060.06092592590000000000,290307.7380,4838.4623,201.6026,352.7120,-1.3330,1525.5180
38060.06787037040000000000,290317.7380,4838.6290,201.6095,352.7120,-1.3330,1525.5180
38060.07481481480000000000,290327.7380,4838.7956,201.6165,352.7120,-1.3330,1525.5180
38060.08175925930000000000,290337.7380,4838.9623,201.6234,352.7120,-1.3330,1525.5180
38060.08870370370000000000,290347.7380,4839.1290,201.6304,352.7120,-1.3330,1525.5180
38060.09564814810000000000,290357.7380,4839.2956,201.6373,352.7120,-1.3330,1525.5180
38060.10259259260000000000,290367.7380,4839.4623,201.6443,352.7120,-1.3330,1525.5180
38060.10953703700000000000,290377.7380,4839.6290,201.6512,352.7120,-1.3330,1525.5180
38060.11648148150000000000,290387.7380,4839.7956,201.6582,352.7120,-1.3330,1525.5180
38060.12342592590000000000,290397.7380,4839.9623,201.6651,352.7120,-1.3330,1525.5180
38060.13037037040000000000,290407.7380,4840.1290,201.6720,352.6940,-1.3510,1525.5360
38060.13731481480000000000,290417.7380,4840.2956,201.6790,352.6940,-1.3510,1525.5360
38060.14425925930000000000,290427.7380,4840.4623,201.6859,352.6940,-1.3510,1525.5360
38060.15120370370000000000,290437.7380,4840.6290,201.6929,352.6940,-1.3510,1525.5360
38060.15814814810000000000,290447.7380,4840.7956,201.6998,352.6940,-1.3510,1525.5360
38060.16509259260000000000,290457.7380,4840.9623,201.7068,352.6940,-1.3510,1525.5360
38060.17203703700000000000,290467.7380,4841.1290,201.7137,352.7120,-1.3330,1525.5180
38060.17898148150000000000,290477.7380,4841.2956,201.7207,352.6940,-1.3510,1525.5360
38060.18592592590000000000,290487.7380,4841.4623,201.7276,352.6940,-1.3510,1525.5360
38060.19287037040000000000,290497.7380,4841.6290,201.7345,352.7120,-1.3330,1525.5180
38060.19981481480000000000,290507.7380,4841.7956,201.7415,352.6940,-1.3510,1525.5360
38060.20675925930000000000,290517.7380,4841.9623,201.7484,352.6940,-1.3510,1525.5360
38060.21370370370000000000,290527.7380,4842.1290,201.7554,352.7120,-1.3330,1525.5180
38060.22064814810000000000,290537.7380,4842.2956,201.7623,352.6940,-1.3510,1525.5360
38060.22759259260000000000,290547.7380,4842.4623,201.7693,352.7120,-1.3330,1525.5180
38060.23453703700000000000,290557.7380,4842.6290,201.7762,352.6940,-1.3510,1525.5360
38060.24148148150000000000,290567.7380,4842.7956,201.7832,352.7120,-1.3330,1525.5180
38060.24842592590000000000,290577.7380,4842.9623,201.7901,352.7120,-1.3330,1525.5180
38060.25537037040000000000,290587.7380,4843.1290,201.7970,352.6940,-1.3510,1525.5360
38060.26231481480000000000,290597.7380,4843.2956,201.8040,352.7120,-1.3330,1525.5180
38060.26925925930000000000,290607.7380,4843.4623,201.8109,352.7120,-1.3330,1525.5180
38060.27620370370000000000,290617.7380,4843.6290,201.8179,352.7120,-1.3330,1525.5180
38060.28314814810000000000,290627.7380,4843.7956,201.8248,352.7120,-1.3330,1525.5180
38060.29009259260000000000,290637.7380,4843.9623,201.8318,352.7120,-1.3330,1525.5180
38060.29703703700000000000,290647.7380,4844.1290,201.8387,352.7120,-1.3330,1525.5180
38060.30398148150000000000,290657.7380,4844.2956,201.8457,352.7120,-1.3330,1525.5180
38060.31092592590000000000,290667.7380,4844.4623,201.8526,352.7120,-1.3330,1525.5180
38060.31787037040000000000,290677.7380,4844.6290,201.8595,352.7120,-1.3330,1525.5180
38060.32481481480000000000,290687.7380,4844.7956,201.8665,352.7260,-1.3190,1525.5040
38060.33175925930000000000,290697.7380,4844.9623,201.8734,352.7260,-1.3190,1525.5040
38060.33870370370000000000,290707.7380,4845.1290,201.8804,352.7260,-1.3190,1525.5040
38060.34564814810000000000,290717.7380,4845.2956,201.8873,352.7260,-1.3190,1525.5040
38060.35259259260000000000,290727.7380,4845.4623,201.8943,352.7260,-1.3190,1525.5040
38060.35953703700000000000,290737.7380,4845.6290,201.9012,352.7120,-1.3330,1525.5180
38060.36648148150000000000,290747.7380,4845.7956,201.9082,352.7260,-1.3190,1525.5040
38060.37342592590000000000,290757.7380,4845.9623,201.9151,352.7260,-1.3190,1525.5040
38060.38037037040000000000,290767.7380,4846.1290,201.9220,352.7260,-1.3190,1525.5040
38060.38731481480000000000,290777.7380,4846.2956,201.9290,352.7260,-1.3190,1525.5040
38060.39425925930000000000,290787.7380,4846.4623,201.9359,352.7450,-1.3000,1525.4850
38060.40120370370000000000,290797.7380,4846.6290,201.9429,352.7260,-1.3190,1525.5040
38060.40814814810000000000,290807.7380,4846.7956,201.9498,352.7450,-1.3000,1525.4850
38060.41509259260000000000,290817.7380,4846.9623,201.9568,352.7260,-1.3190,1525.5040
38060.42203703700000000000,290827.7380,4847.1290,201.9637,352.7260,-1.3190,1525.5040
38060.42898148150000000000,290837.7380,4847.2956,201.9707,352.7450,-1.3000,1525.4850
38060.43592592590000000000,290847.7380,4847.4623,201.9776,352.7450,-1.3000,1525.4850
38060.44287037040000000000,290857.7380,4847.6290,201.9845,352.7450,-1.3000,1525.4850
38060.44981481480000000000,290867.7380,4847.7956,201.9915,352.7260,-1.3190,1525.5040
38060.45675925930000000000,290877.7380,4847.9623,201.9984,352.7450,-1.3000,1525.4850
38060.46370370370000000000,290887.7380,4848.1290,202.0054,352.7260,-1.3190,1525.5040
38060.47064814810000000000,290897.7380,4848.2956,202.0123,352.7260,-1.3190,1525.5040
38060.47759259260000000000,290907.7380,4848.4623,202.0193,352.7450,-1.3000,1525.4850
38060.48453703700000000000,290917.7380,4848.6290,202.0262,352.7260,-1.3190,1525.5040
38060.49148148150000000000,290927.7380,4848.7956,202.0332,352.7260,-1.3190,1525.5040
38060.49842592590000000000,290937.7380,4848.9623,202.0401,352.7260,-1.3190,1525.5040
38060.50537037040000000000,290947.7380,4849.1290,202.0470,352.7450,-1.3000,1525.4850
38060.51231481480000000000,290957.7380,4849.2956,202.0540,352.7450,-1.3000,1525.4850
38060.51925925930000000000,290967.7380,4849.4623,202.0609,352.7450,-1.3000,1525.4850
38060.52620370370000000000,290977.7380,4849.6290,202.0679,352.7450,-1.3000,1525.4850
38060.53314814810000000000,290987.7380,4849.7956,202.0748,352.7260,-1.3190,1525.5040
38060.54009259260000000000,290997.7380,4849.9623,202.0818,352.7260,-1.3190,1525.5040
38060.54703703700000000000,291007.7380,4850.1290,202.0887,352.7260,-1.3190,1525.5040
38060.55398148150000000000,291017.7380,4850.2956,202.0957,352.7260,-1.3190,1525.5040
38060.56092592590000000000,291027.7380,4850.4623,202.1026,352.7260,-1.3190,1525.5040
38060.56787037040000000000,291037.7380,4850.6290,202.1095,352.7260,-1.3190,1525.5040
38060.57481481480000000000,291047.7380,4850.7956,202.1165,352.7260,-1.3190,1525.5040
38060.58175925930000000000,291057.7380,4850.9623,202.1234,352.7260,-1.3190,1525.5040
38060.58870370370000000000,291067.7380,4851.1290,202.1304,352.7120,-1.3330,1525.5180
38060.59564814810000000000,291077.7380,4851.2956,202.1373,352.7260,-1.3190,1525.5040
38060.60259259260000000000,291087.7380,4851.4623,202.1443,352.7260,-1.3190,1525.5040
38060.60953703700000000000,291097.7380,4851.6290,202.1512,352.7120,-1.3330,1525.5180
38060.61648148150000000000,291107.7380,4851.7956,202.1582,352.7120,-1.3330,1525.5180
38060.62342592590000000000,291117.7380,4851.9623,202.1651,352.7120,-1.3330,1525.5180
38060.63037037040000000000,291127.7380,4852.1290,202.1720,352.7260,-1.3190,1525.5040
38060.63731481480000000000,291137.7380,4852.2956,202.1790,352.7120,-1.3330,1525.5180
38060.64425925930000000000,291147.7380,4852.4623,202.1859,352.7120,-1.3330,1525.5180
38060.65120370370000000000,291157.7380,4852.6290,202.1929,352.7120,-1.3330,1525.5180
38060.65814814810000000000,291167.7380,4852.7956,202.1998,352.7120,-1.3330,1525.5180
38060.66509259260000000000,291177.7380,4852.9623,202.2068,352.7260,-1.3190,1525.5040
38060.67203703700000000000,291187.7380,4853.1290,202.2137,352.7260,-1.3190,1525.5040
38060.67898148150000000000,291197.7380,4853.2956,202.2207,352.7260,-1.3190,1525.5040
38060.68592592590000000000,291207.7380,4853.4623,202.2276,352.7260,-1.3190,1525.5040
38060.69287037040000000000,291217.7380,4853.6290,202.2345,352.7260,-1.3190,1525.5040
38060.69981481480000000000,291227.7380,4853.7956,202.2415,352.7450,-1.3000,1525.4850
38060.70675925930000000000,291237.7380,4853.9623,202.2484,352.7120,-1.3330,1525.5180
38060.71370370370000000000,291247.7380,4854.1290,202.2554,352.7260,-1.3190,1525.5040
38060.72064814810000000000,291257.7380,4854.2956,202.2623,352.7260,-1.3190,1525.5040
38060.72759259260000000000,291267.7380,4854.4623,202.2693,352.7450,-1.3000,1525.4850
38060.73453703700000000000,291277.7380,4854.6290,202.2762,352.7260,-1.3190,1525.5040
38060.74148148150000000000,291287.7380,4854.7956,202.2832,352.7450,-1.3000,1525.4850
38060.74842592590000000000,291297.7380,4854.9623,202.2901,352.7260,-1.3190,1525.5040
38060.75537037040000000000,291307.7380,4855.1290,202.2970,352.7450,-1.3000,1525.4850
38060.76231481480000000000,291317.7380,4855.2956,202.3040,352.7450,-1.3000,1525.4850
38060.76925925930000000000,291327.7380,4855.4623,202.3109,352.7450,-1.3000,1525.4850
38060.77620370370000000000,291337.7380,4855.6290,202.3179,352.7580,-1.2870,1525.4720
38060.78314814810000000000,291347.7380,4855.7956,202.3248,352.7450,-1.3000,1525.4850
38060.79009259260000000000,291357.7380,4855.9623,202.3318,352.7580,-1.2870,1525.4720
38060.79703703700000000000,291367.7380,4856.1290,202.3387,352.7580,-1.2870,1525.4720
38060.80398148150000000000,291377.7380,4856.2956,202.3457,352.7580,-1.2870,1525.4720
38060.81092592590000000000,291387.7380,4856.4623,202.3526,352.7450,-1.3000,1525.4850
38060.81787037040000000000,291397.7380,4856.6290,202.3595,352.7580,-1.2870,1525.4720
38060.82481481480000000000,291407.7380,4856.7956,202.3665,352.7580,-1.2870,1525.4720
38060.83175925930000000000,291417.7380,4856.9623,202.3734,352.7580,-1.2870,1525.4720
38060.83870370370000000000,291427.7380,4857.1290,202.3804,352.7580,-1.2870,1525.4720
38060.84564814810000000000,291437.7380,4857.2956,202.3873,352.7580,-1.2870,1525.4720
38060.85259259260000000000,291447.7380,4857.4623,202.3943,352.7770,-1.2680,1525.4530
38060.85953703700000000000,291457.7380,4857.6290,202.4012,352.7770,-1.2680,1525.4530
38060.86648148150000000000,291467.7380,4857.7956,202.4082,352.7580,-1.2870,1525.4720
38060.87342592590000000000,291477.7380,4857.9623,202.4151,352.7580,-1.2870,1525.4720
38060.88037037040000000000,291487.7380,4858.1290,202.4220,352.7770,-1.2680,1525.4530
38060.88731481480000000000,291497.7380,4858.2956,202.4290,352.7580,-1.2870,1525.4720
38060.89425925930000000000,291507.7380,4858.4623,202.4359,352.7770,-1.2680,1525.4530
38060.90120370370000000000,291517.7380,4858.6290,202.4429,352.7580,-1.2870,1525.4720
38060.90814814810000000000,291527.7380,4858.7956,202.4498,352.7580,-1.2870,1525.4720
38060.91509259260000000000,291537.7380,4858.9623,202.4568,352.7770,-1.2680,1525.4530
38060.92203703700000000000,291547.7380,4859.1290,202.4637,352.7580,-1.2870,1525.4720
38060.92898148150000000000,291557.7380,4859.2956,202.4707,352.7770,-1.2680,1525.4530
38060.93592592590000000000,291567.7380,4859.4623,202.4776,352.7580,-1.2870,1525.4720
38060.94287037040000000000,291577.7380,4859.6290,202.4845,352.7580,-1.2870,1525.4720
38060.94981481480000000000,291587.7380,4859.7956,202.4915,352.7770,-1.2680,1525.4530
38060.95675925930000000000,291597.7380,4859.9623,202.4984,352.7580,-1.2870,1525.4720
38060.96370370370000000000,291607.7380,4860.1290,202.5054,352.7580,-1.2870,1525.4720
38060.97064814810000000000,291617.7380,4860.2956,202.5123,352.7580,-1.2870,1525.4720
38060.97759259260000000000,291627.7380,4860.4623,202.5193,352.7450,-1.3000,1525.4850
38060.98453703700000000000,291637.7380,4860.6290,202.5262,352.7450,-1.3000,1525.4850
38060.99148148150000000000,291647.7380,4860.7956,202.5332,352.7580,-1.2870,1525.4720
38060.99842592590000000000,291657.7380,4860.9623,202.5401,352.7450,-1.3000,1525.4850
38061.00537037040000000000,291667.7380,4861.1290,202.5470,352.7260,-1.3190,1525.5040
38061.01231481480000000000,291677.7380,4861.2956,202.5540,352.7260,-1.3190,1525.5040
38061.01925925930000000000,291687.7380,4861.4623,202.5609,352.7260,-1.3190,1525.5040
38061.02620370370000000000,291697.7380,4861.6290,202.5679,352.7260,-1.3190,1525.5040
38061.03314814810000000000,291707.7380,4861.7956,202.5748,352.7260,-1.3190,1525.5040
38061.04009259260000000000,291717.7380,4861.9623,202.5818,352.7260,-1.3190,1525.5040
38061.04703703700000000000,291727.7380,4862.1290,202.5887,352.7120,-1.3330,1525.5180
38061.05398148150000000000,291737.7380,4862.2956,202.5957,352.7120,-1.3330,1525.5180
38061.06092592590000000000,291747.7380,4862.4623,202.6026,352.7120,-1.3330,1525.5180
38061.06787037040000000000,291757.7380,4862.6290,202.6095,352.7120,-1.3330,1525.5180
38061.07481481480000000000,291767.7380,4862.7956,202.6165,352.6940,-1.3510,1525.5360
38061.08175925930000000000,291777.7380,4862.9623,202.6234,352.6940,-1.3510,1525.5360
38061.08870370370000000000,291787.7380,4863.1290,202.6304,352.6940,-1.3510,1525.5360
38061.09564814810000000000,291797.7380,4863.2956,202.6373,352.6800,-1.3650,1525.5500
38061.10259259260000000000,291807.7380,4863.4623,202.6443,352.6800,-1.3650,1525.5500
38061.10953703700000000000,291817.7380,4863.6290,202.6512,352.6800,-1.3650,1525.5500
38061.11648148150000000000,291827.7380,4863.7956,202.6582,352.6800,-1.3650,1525.5500
38061.12342592590000000000,291837.7380,4863.9623,202.6651,352.6800,-1.3650,1525.5500
38061.13037037040000000000,291847.7380,4864.1290,202.6720,352.6610,-1.3840,1525.5690
38061.13731481480000000000,291857.7380,4864.2956,202.6790,352.6610,-1.3840,1525.5690
38061.14425925930000000000,291867.7380,4864.4623,202.6859,352.6610,-1.3840,1525.5690
38061.15120370370000000000,291877.7380,4864.6290,202.6929,352.6610,-1.3840,1525.5690
38061.15814814810000000000,291887.7380,4864.7956,202.6998,352.6610,-1.3840,1525.5690
38061.16509259260000000000,291897.7380,4864.9623,202.7068,352.6610,-1.3840,1525.5690
38061.17203703700000000000,291907.7380,4865.1290,202.7137,352.6610,-1.3840,1525.5690
38061.17898148150000000000,291917.7380,4865.2956,202.7207,352.6610,-1.3840,1525.5690
38061.18592592590000000000,291927.7380,4865.4623,202.7276,352.6480,-1.3970,1525.5820
38061.19287037040000000000,291937.7380,4865.6290,202.7345,352.6480,-1.3970,1525.5820
38061.19981481480000000000,291947.7380,4865.7956,202.7415,352.6480,-1.3970,1525.5820
38061.20675925930000000000,291957.7380,4865.9623,202.7484,352.6480,-1.3970,1525.5820
38061.21370370370000000000,291967.7380,4866.1290,202.7554,352.6480,-1.3970,1525.5820
38061.22064814810000000000,291977.7380,4866.2956,202.7623,352.6610,-1.3840,1525.5690
38061.22759259260000000000,291987.7380,4866.4623,202.7693,352.6480,-1.3970,1525.5820
38061.23453703700000000000,291997.7380,4866.6290,202.7762,352.6480,-1.3970,1525.5820
38061.24148148150000000000,292007.7380,4866.7956,202.7832,352.6610,-1.3840,1525.5690
38061.24842592590000000000,292017.7380,4866.9623,202.7901,352.6610,-1.3840,1525.5690
38061.25537037040000000000,292027.7380,4867.1290,202.7970,352.6480,-1.3970,1525.5820
38061.26231481480000000000,292037.7380,4867.2956,202.8040,352.6610,-1.3840,1525.5690
38061.26925925930000000000,292047.7380,4867.4623,202.8109,352.6610,-1.3840,1525.5690
38061.27620370370000000000,292057.7380,4867.6290,202.8179,352.6610,-1.3840,1525.5690
38061.28314814810000000000,292067.7380,4867.7956,202.8248,352.6610,-1.3840,1525.5690
38061.29009259260000000000,292077.7380,4867.9623,202.8318,352.6610,-1.3840,1525.5690
38061.29703703700000000000,292087.7380,4868.1290,202.8387,352.6610,-1.3840,1525.5690
38061.30398148150000000000,292097.7380,4868.2956,202.8457,352.6610,-1.3840,1525.5690
38061.31092592590000000000,292107.7380,4868.4623,202.8526,352.6800,-1.3650,1525.5500
38061.31787037040000000000,292117.7380,4868.6290,202.8595,352.6610,-1.3840,1525.5690
38061.32481481480000000000,292127.7380,4868.7956,202.8665,352.6610,-1.3840,1525.5690
38061.33175925930000000000,292137.7380,4868.9623,202.8734,352.6800,-1.3650,1525.5500
38061.33870370370000000000,292147.7380,4869.1290,202.8804,352.6800,-1.3650,1525.5500
38061.34564814810000000000,292157.7380,4869.2956,202.8873,352.6610,-1.3840,1525.5690
38061.35259259260000000000,292167.7380,4869.4623,202.8943,352.6800,-1.3650,1525.5500
38061.35953703700000000000,292177.7380,4869.6290,202.9012,352.6800,-1.3650,1525.5500
38061.36648148150000000000,292187.7380,4869.7956,202.9082,352.6800,-1.3650,1525.5500
38061.37342592590000000000,292197.7380,4869.9623,202.9151,352.6800,-1.3650,1525.5500
38061.38037037040000000000,292207.7380,4870.1290,202.9220,352.6800,-1.3650,1525.5500
38061.38731481480000000000,292217.7380,4870.2956,202.9290,352.6800,-1.3650,1525.5500
38061.39425925930000000000,292227.7380,4870.4623,202.9359,352.6800,-1.3650,1525.5500
38061.40120370370000000000,292237.7380,4870.6290,202.9429,352.6800,-1.3650,1525.5500
38061.40814814810000000000,292247.7380,4870.7956,202.9498,352.6940,-1.3510,1525.5360
38061.41509259260000000000,292257.7380,4870.9623,202.9568,352.6940,-1.3510,1525.5360
38061.42203703700000000000,292267.7380,4871.1290,202.9637,352.6940,-1.3510,1525.5360
38061.42898148150000000000,292277.7380,4871.2956,202.9707,352.6800,-1.3650,1525.5500
38061.43592592590000000000,292287.7380,4871.4623,202.9776,352.6940,-1.3510,1525.5360
38061.44287037040000000000,292297.7380,4871.6290,202.9845,352.6800,-1.3650,1525.5500
38061.44981481480000000000,292307.7380,4871.7956,202.9915,352.6940,-1.3510,1525.5360
38061.45675925930000000000,292317.7380,4871.9623,202.9984,352.6940,-1.3510,1525.5360
38061.46370370370000000000,292327.7380,4872.1290,203.0054,352.6800,-1.3650,1525.5500
38061.47064814810000000000,292337.7380,4872.2956,203.0123,352.6800,-1.3650,1525.5500
38061.47759259260000000000,292347.7380,4872.4623,203.0193,352.6940,-1.3510,1525.5360
38061.48453703700000000000,292357.7380,4872.6290,203.0262,352.6940,-1.3510,1525.5360
38061.49148148150000000000,292367.7380,4872.7956,203.0332,352.6800,-1.3650,1525.5500
38061.49842592590000000000,292377.7380,4872.9623,203.0401,352.6940,-1.3510,1525.5360
38061.50537037040000000000,292387.7380,4873.1290,203.0470,352.6940,-1.3510,1525.5360
38061.51231481480000000000,292397.7380,4873.2956,203.0540,352.6800,-1.3650,1525.5500
38061.51925925930000000000,292407.7380,4873.4623,203.0609,352.6800,-1.3650,1525.5500
38061.52620370370000000000,292417.7380,4873.6290,203.0679,352.6610,-1.3840,1525.5690
38061.53314814810000000000,292427.7380,4873.7956,203.0748,352.6800,-1.3650,1525.5500
38061.54009259260000000000,292437.7380,4873.9623,203.0818,352.6800,-1.3650,1525.5500
38061.54703703700000000000,292447.7380,4874.1290,203.0887,352.6610,-1.3840,1525.5690
38061.55398148150000000000,292457.7380,4874.2956,203.0957,352.6610,-1.3840,1525.5690
38061.56092592590000000000,292467.7380,4874.4623,203.1026,352.6610,-1.3840,1525.5690
38061.56787037040000000000,292477.7380,4874.6290,203.1095,352.6610,-1.3840,1525.5690
38061.57481481480000000000,292487.7380,4874.7956,203.1165,352.6610,-1.3840,1525.5690
38061.58175925930000000000,292497.7380,4874.9623,203.1234,352.6480,-1.3970,1525.5820
38061.58870370370000000000,292507.7380,4875.1290,203.1304,352.6480,-1.3970,1525.5820
38061.59564814810000000000,292517.7380,4875.2956,203.1373,352.6480,-1.3970,1525.5820
38061.60259259260000000000,292527.7380,4875.4623,203.1443,352.6480,-1.3970,1525.5820
38061.60953703700000000000,292537.7380,4875.6290,203.1512,352.6480,-1.3970,1525.5820
38061.61648148150000000000,292547.7380,4875.7956,203.1582,352.6480,-1.3970,1525.5820
38061.62342592590000000000,292557.7380,4875.9623,203.1651,352.6480,-1.3970,1525.5820
38061.63037037040000000000,292567.7380,4876.1290,203.1720,352.6480,-1.3970,1525.5820
38061.63731481480000000000,292577.7380,4876.2956,203.1790,352.6480,-1.3970,1525.5820
38061.64425925930000000000,292587.7380,4876.4623,203.1859,352.6610,-1.3840,1525.5690
38061.65120370370000000000,292597.7380,4876.6290,203.1929,352.6480,-1.3970,1525.5820
38061.65814814810000000000,292607.7380,4876.7956,203.1998,352.6480,-1.3970,1525.5820
38061.66509259260000000000,292617.7380,4876.9623,203.2068,352.6480,-1.3970,1525.5820
38061.67203703700000000000,292627.7380,4877.1290,203.2137,352.6480,-1.3970,1525.5820
38061.67898148150000000000,292637.7380,4877.2956,203.2207,352.6480,-1.3970,1525.5820
38061.68592592590000000000,292647.7380,4877.4623,203.2276,352.6480,-1.3970,1525.5820
38061.69287037040000000000,292657.7380,4877.6290,203.2345,352.6480,-1.3970,1525.5820
38061.69981481480000000000,292667.7380,4877.7956,203.2415,352.6480,-1.3970,1525.5820
38061.70675925930000000000,292677.7380,4877.9623,203.2484,352.6480,-1.3970,1525.5820
38061.71370370370000000000,292687.7380,4878.1290,203.2554,352.6610,-1.3840,1525.5690
38061.72064814810000000000,292697.7380,4878.2956,203.2623,352.6610,-1.3840,1525.5690
38061.72759259260000000000,292707.7380,4878.4623,203.2693,352.6610,-1.3840,1525.5690
